0.0007677188197003128, 0.0007197037300066233, 0.001412344211825115, 0.0013324434788152062
0.0008375722775561713, 0.0007913370176010409, 0.001081381617006528, 0.0009700336291874099
0.0007941868963018222, 0.0007058025028896301, 0.001189217163793149, 0.0011171451042437605
0.0007770740419137638, 0.0006680454612048936, 0.0010952551264299677, 0.001007000373080825
0.0017179175379782481, 0.0014953350671025444, 0.0013923121199796741, 0.0012304530266475902
0.0009841956267499815, 0.0009860707460640058, 0.0010674992929581091, 0.0009987624970374974
0.0009115777219511559, 0.0006748666127797821, 0.0011772053245611759, 0.001108570917839702
0.001033352160816639, 0.000973570064553555, 0.00099710773800873, 0.0009226921903713718
0.0024584474871796108, 0.002460060124130631, 0.0010844705942359939, 0.0010266650803226912
0.0013469401059905896, 0.001373541477112757, 0.0010680451107824632, 0.0009942638121637553
0.0007866265127021178, 0.0006708119378451103, 0.001198791313201586, 0.0011430028559177338
0.0006576559317024766, 0.000575276981004445, 0.0010957775230865943, 0.0009940999343529661
0.000722865693473703, 0.0005966575997085826, 0.0011305670580739704, 0.0009947716165463253
0.0019322719581836027, 0.002064982352233783, 0.001234299854833397, 0.0011385718217218946
0.0011160094117508156, 0.001254235297377414, 0.0010921390010969483, 0.0009933944079283568
0.0008506957685642846, 0.0007223365200939891, 0.001082832430578483, 0.0010253236771288006
0.000619025063690284, 0.00047969000240594806, 0.0013467208551537504, 0.0012373126241550228
0.00109857644880889, 0.0008678975162169262, 0.0011341193638492832, 0.0010091159687494033
0.0009452450954523877, 0.0009206017499756961, 0.0012050920107233819, 0.001146994396440515
0.0009826339718697263, 0.0008220750282586336, 0.0012777088366322886, 0.0012032466532685348
0.0008146052775676093, 0.000654103663358793, 0.0011279768167167799, 0.001048650259593395
0.0008687167814332357, 0.0007699118503124044, 0.0011777438424171432, 0.0011223400498608185
0.000855015735114274, 0.0007604538360806592, 0.0011527023014991844, 0.0010623325322567966
0.001222364793846338, 0.0011229998625880003, 0.0010628680900091495, 0.00100971502613931
0.0007249757169698962, 0.0007034170119549493, 0.0010721654487861245, 0.0010050226723332235
0.0007296626360010315, 0.0007159884778409223, 0.0011041928278343286, 0.0009753446600620359
0.0006788437335221734, 0.000578899403047409, 0.0010663638246084695, 0.0009466513924191888
0.0008730447453870462, 0.0008067428162101369, 0.0011618691350541038, 0.0010764219916423118
0.0008143872631698011, 0.0006573923402255319, 0.0010682334063467343, 0.001008438660157908
0.0006702398079734591, 0.0006510462805287255, 0.0010745476916607286, 0.0010115937111162467
